rng_seed,bootstrap_iter,code,classifier,clf,test_size,acc,f1,shuffled
2331066552,5,coercive_control,Logistic Regression,LR,0.8,0.8009950248756219,0.6,N
2331066552,5,coercive_control,Random Forest,RF,0.8,0.8009950248756219,0.6086956521739131,N
2331066552,5,coercive_control,Logistic Regression,LR,0.8,0.6766169154228856,0.23529411764705882,Y
2331066552,5,coercive_control,Random Forest,RF,0.8,0.6766169154228856,0.11267605633802817,Y
2331066552,5,coercive_control,Logistic Regression,LR,0.9,0.7522123893805309,0.48148148148148145,N
2331066552,5,coercive_control,Random Forest,RF,0.9,0.7522123893805309,0.375,N
2331066552,5,coercive_control,Logistic Regression,LR,0.9,0.5707964601769911,0.2706766917293233,Y
2331066552,5,coercive_control,Random Forest,RF,0.9,0.5707964601769911,0.2702702702702703,Y
2332744728,5,existential_threat,Logistic Regression,LR,0.1,0.8461538461538461,0.5,N
2332744728,5,existential_threat,Random Forest,RF,0.1,0.8461538461538461,0.5714285714285714,N
2332744728,5,existential_threat,Logistic Regression,LR,0.1,0.7692307692307693,0.0,Y
2332744728,5,existential_threat,Random Forest,RF,0.1,0.7692307692307693,0.0,Y
2332744728,5,existential_threat,Logistic Regression,LR,0.2,0.7647058823529411,0.3333333333333333,N
2332744728,5,existential_threat,Random Forest,RF,0.2,0.7647058823529411,0.7058823529411765,N
2332744728,5,existential_threat,Logistic Regression,LR,0.2,0.7843137254901961,0.0,Y
2332744728,5,existential_threat,Random Forest,RF,0.2,0.7843137254901961,0.0,Y
2332744728,5,existential_threat,Logistic Regression,LR,0.3,0.8421052631578947,0.3333333333333333,N
2332744728,5,existential_threat,Random Forest,RF,0.3,0.8421052631578947,0.5555555555555556,N
2332744728,5,existential_threat,Logistic Regression,LR,0.3,0.8289473684210527,0.0,Y
2332744728,5,existential_threat,Random Forest,RF,0.3,0.8289473684210527,0.0,Y
2332744728,5,existential_threat,Logistic Regression,LR,0.4,0.900990099009901,0.7058823529411765,N
2332744728,5,existential_threat,Random Forest,RF,0.4,0.900990099009901,0.6428571428571429,N
2332744728,5,existential_threat,Logistic Regression,LR,0.4,0.7920792079207921,0.16,Y
2332744728,5,existential_threat,Random Forest,RF,0.4,0.7920792079207921,0.17391304347826086,Y
2332744728,5,existential_threat,Logistic Regression,LR,0.5,0.8492063492063492,0.42424242424242425,N
2332744728,5,existential_threat,Random Forest,RF,0.5,0.8492063492063492,0.4,N
2332744728,5,existential_threat,Logistic Regression,LR,0.5,0.8174603174603174,0.20689655172413793,Y
2332744728,5,existential_threat,Random Forest,RF,0.5,0.8174603174603174,0.16,Y
2332744728,5,existential_threat,Logistic Regression,LR,0.6,0.8609271523178808,0.5714285714285714,N
2332744728,5,existential_threat,Random Forest,RF,0.6,0.8609271523178808,0.45,N
2332744728,5,existential_threat,Logistic Regression,LR,0.6,0.8211920529801324,0.22857142857142856,Y
2332744728,5,existential_threat,Random Forest,RF,0.6,0.8211920529801324,0.12121212121212122,Y
2332744728,5,existential_threat,Logistic Regression,LR,0.7,0.8352272727272727,0.4528301886792453,N
2332744728,5,existential_threat,Random Forest,RF,0.7,0.8352272727272727,0.5833333333333334,N
2332744728,5,existential_threat,Logistic Regression,LR,0.7,0.8181818181818182,0.2,Y
2332744728,5,existential_threat,Random Forest,RF,0.7,0.8181818181818182,0.16216216216216217,Y
2332744728,5,existential_threat,Logistic Regression,LR,0.8,0.8308457711442786,0.5142857142857142,N
2332744728,5,existential_threat,Random Forest,RF,0.8,0.8308457711442786,0.48,N
2332744728,5,existential_threat,Logistic Regression,LR,0.8,0.8059701492537313,0.04878048780487805,Y
2332744728,5,existential_threat,Random Forest,RF,0.8,0.8059701492537313,0.0,Y
2332744728,5,existential_threat,Logistic Regression,LR,0.9,0.8008849557522124,0.26229508196721313,N
2332744728,5,existential_threat,Random Forest,RF,0.9,0.8008849557522124,0.13953488372093023,N
2332744728,5,existential_threat,Logistic Regression,LR,0.9,0.8008849557522124,0.18181818181818182,Y
2332744728,5,existential_threat,Random Forest,RF,0.9,0.8008849557522124,0.0,Y
5211560,6,id_target_gps,Logistic Regression,LR,0.1,0.9230769230769231,0.8333333333333334,N
5211560,6,id_target_gps,Random Forest,RF,0.1,0.9230769230769231,0.9230769230769231,N
5211560,6,id_target_gps,Logistic Regression,LR,0.1,0.6923076923076923,0.2,Y
5211560,6,id_target_gps,Random Forest,RF,0.1,0.6923076923076923,0.36363636363636365,Y
5211560,6,id_target_gps,Logistic Regression,LR,0.2,0.803921568627451,0.6153846153846154,N
5211560,6,id_target_gps,Random Forest,RF,0.2,0.803921568627451,0.75,N
5211560,6,id_target_gps,Logistic Regression,LR,0.2,0.6078431372549019,0.0,Y
5211560,6,id_target_gps,Random Forest,RF,0.2,0.6078431372549019,0.0,Y
5211560,6,id_target_gps,Logistic Regression,LR,0.3,0.7763157894736842,0.5142857142857142,N
5211560,6,id_target_gps,Random Forest,RF,0.3,0.7763157894736842,0.6285714285714286,N
5211560,6,id_target_gps,Logistic Regression,LR,0.3,0.6842105263157895,0.14285714285714285,Y
5211560,6,id_target_gps,Random Forest,RF,0.3,0.6842105263157895,0.07692307692307693,Y
5211560,6,id_target_gps,Logistic Regression,LR,0.4,0.7821782178217822,0.5416666666666666,N
5211560,6,id_target_gps,Random Forest,RF,0.4,0.7821782178217822,0.8333333333333334,N
5211560,6,id_target_gps,Logistic Regression,LR,0.4,0.693069306930693,0.06060606060606061,Y
5211560,6,id_target_gps,Random Forest,RF,0.4,0.693069306930693,0.11764705882352941,Y
5211560,6,id_target_gps,Logistic Regression,LR,0.5,0.8412698412698413,0.6428571428571429,N
5211560,6,id_target_gps,Random Forest,RF,0.5,0.8412698412698413,0.7666666666666667,N
5211560,6,id_target_gps,Logistic Regression,LR,0.5,0.6349206349206349,0.17857142857142858,Y
5211560,6,id_target_gps,Random Forest,RF,0.5,0.6349206349206349,0.32653061224489793,Y
5211560,6,id_target_gps,Logistic Regression,LR,0.6,0.7748344370860927,0.575,N
5211560,6,id_target_gps,Random Forest,RF,0.6,0.7748344370860927,0.5074626865671642,N
5211560,6,id_target_gps,Logistic Regression,LR,0.6,0.6423841059602649,0.15625,Y
5211560,6,id_target_gps,Random Forest,RF,0.6,0.6423841059602649,0.07692307692307693,Y
5211560,6,id_target_gps,Logistic Regression,LR,0.7,0.75,0.56,N
5211560,6,id_target_gps,Random Forest,RF,0.7,0.75,0.6896551724137931,N
5211560,6,id_target_gps,Logistic Regression,LR,0.7,0.7102272727272727,0.3013698630136986,Y
5211560,6,id_target_gps,Random Forest,RF,0.7,0.7102272727272727,0.13793103448275862,Y
5211560,6,id_target_gps,Logistic Regression,LR,0.8,0.8159203980099502,0.6407766990291263,N
5211560,6,id_target_gps,Random Forest,RF,0.8,0.8159203980099502,0.5681818181818182,N
5211560,6,id_target_gps,Logistic Regression,LR,0.8,0.6417910447761194,0.12195121951219512,Y
5211560,6,id_target_gps,Random Forest,RF,0.8,0.6417910447761194,0.03076923076923077,Y
5211560,6,id_target_gps,Logistic Regression,LR,0.9,0.7212389380530974,0.4878048780487805,N
5211560,6,id_target_gps,Random Forest,RF,0.9,0.7212389380530974,0.44,N
5211560,6,id_target_gps,Logistic Regression,LR,0.9,0.6504424778761062,0.15053763440860216,Y
5211560,6,id_target_gps,Random Forest,RF,0.9,0.6504424778761062,0.21686746987951808,Y
7822056,6,coercive_control,Logistic Regression,LR,0.1,0.7307692307692307,0.46153846153846156,N
7822056,6,coercive_control,Random Forest,RF,0.1,0.7307692307692307,0.9230769230769231,N
7822056,6,coercive_control,Logistic Regression,LR,0.1,0.6538461538461539,0.18181818181818182,Y
7822056,6,coercive_control,Random Forest,RF,0.1,0.6538461538461539,0.0,Y
7822056,6,coercive_control,Logistic Regression,LR,0.2,0.803921568627451,0.6153846153846154,N
7822056,6,coercive_control,Random Forest,RF,0.2,0.803921568627451,0.8,N
7822056,6,coercive_control,Logistic Regression,LR,0.2,0.6470588235294118,0.0,Y
7822056,6,coercive_control,Random Forest,RF,0.2,0.6470588235294118,0.0,Y
7822056,6,coercive_control,Logistic Regression,LR,0.3,0.868421052631579,0.7222222222222222,N
7822056,6,coercive_control,Random Forest,RF,0.3,0.868421052631579,0.7894736842105263,N
7822056,6,coercive_control,Logistic Regression,LR,0.3,0.6973684210526315,0.20689655172413793,Y
7822056,6,coercive_control,Random Forest,RF,0.3,0.6973684210526315,0.13333333333333333,Y
7822056,6,coercive_control,Logistic Regression,LR,0.4,0.7623762376237624,0.5714285714285714,N
7822056,6,coercive_control,Random Forest,RF,0.4,0.7623762376237624,0.6792452830188679,N
7822056,6,coercive_control,Logistic Regression,LR,0.4,0.6831683168316832,0.0,Y
7822056,6,coercive_control,Random Forest,RF,0.4,0.6831683168316832,0.1111111111111111,Y
7822056,6,coercive_control,Logistic Regression,LR,0.5,0.7698412698412699,0.5797101449275363,N
7822056,6,coercive_control,Random Forest,RF,0.5,0.7698412698412699,0.6785714285714286,N
7822056,6,coercive_control,Logistic Regression,LR,0.5,0.6904761904761905,0.09302325581395349,Y
7822056,6,coercive_control,Random Forest,RF,0.5,0.6904761904761905,0.08695652173913043,Y
7822056,6,coercive_control,Logistic Regression,LR,0.6,0.7814569536423841,0.6206896551724138,N
7822056,6,coercive_control,Random Forest,RF,0.6,0.7814569536423841,0.6933333333333334,N
7822056,6,coercive_control,Logistic Regression,LR,0.6,0.6357615894039735,0.22535211267605634,Y
7822056,6,coercive_control,Random Forest,RF,0.6,0.6357615894039735,0.1724137931034483,Y
7822056,6,coercive_control,Logistic Regression,LR,0.7,0.7556818181818182,0.5168539325842697,N
7822056,6,coercive_control,Random Forest,RF,0.7,0.7556818181818182,0.7160493827160493,N
7822056,6,coercive_control,Logistic Regression,LR,0.7,0.6534090909090909,0.22784810126582278,Y
7822056,6,coercive_control,Random Forest,RF,0.7,0.6534090909090909,0.14925373134328357,Y
7822056,6,coercive_control,Logistic Regression,LR,0.8,0.8109452736318408,0.5957446808510638,N
7822056,6,coercive_control,Random Forest,RF,0.8,0.8109452736318408,0.6136363636363636,N
7822056,6,coercive_control,Logistic Regression,LR,0.8,0.5771144278606966,0.17475728155339806,Y
7822056,6,coercive_control,Random Forest,RF,0.8,0.5771144278606966,0.028985507246376812,Y
7822056,6,coercive_control,Logistic Regression,LR,0.9,0.6592920353982301,0.384,N
7822056,6,coercive_control,Random Forest,RF,0.9,0.6592920353982301,0.4,N
7822056,6,coercive_control,Logistic Regression,LR,0.9,0.6371681415929203,0.2807017543859649,Y
7822056,6,coercive_control,Random Forest,RF,0.9,0.6371681415929203,0.11627906976744186,Y
9779928,6,existential_threat,Logistic Regression,LR,0.1,0.8461538461538461,0.3333333333333333,N
9779928,6,existential_threat,Random Forest,RF,0.1,0.8461538461538461,0.5714285714285714,N
9779928,6,existential_threat,Logistic Regression,LR,0.1,0.8076923076923077,0.0,Y
9779928,6,existential_threat,Random Forest,RF,0.1,0.8076923076923077,0.3333333333333333,Y
9779928,6,existential_threat,Logistic Regression,LR,0.2,0.8235294117647058,0.4,N
9779928,6,existential_threat,Random Forest,RF,0.2,0.8235294117647058,0.75,N
9779928,6,existential_threat,Logistic Regression,LR,0.2,0.803921568627451,0.0,Y
9779928,6,existential_threat,Random Forest,RF,0.2,0.803921568627451,0.0,Y
9779928,6,existential_threat,Logistic Regression,LR,0.3,0.8552631578947368,0.5217391304347826,N
9779928,6,existential_threat,Random Forest,RF,0.3,0.8552631578947368,0.3333333333333333,N
9779928,6,existential_threat,Logistic Regression,LR,0.3,0.7894736842105263,0.0,Y
9779928,6,existential_threat,Random Forest,RF,0.3,0.7894736842105263,0.0,Y
9779928,6,existential_threat,Logistic Regression,LR,0.4,0.8415841584158416,0.5,N
9779928,6,existential_threat,Random Forest,RF,0.4,0.8415841584158416,0.6896551724137931,N
9779928,6,existential_threat,Logistic Regression,LR,0.4,0.7920792079207921,0.08695652173913043,Y
9779928,6,existential_threat,Random Forest,RF,0.4,0.7920792079207921,0.0,Y
9779928,6,existential_threat,Logistic Regression,LR,0.5,0.8650793650793651,0.5142857142857142,N
9779928,6,existential_threat,Random Forest,RF,0.5,0.8650793650793651,0.47058823529411764,N
9779928,6,existential_threat,Logistic Regression,LR,0.5,0.7619047619047619,0.0,Y
9779928,6,existential_threat,Random Forest,RF,0.5,0.7619047619047619,0.08,Y
9779928,6,existential_threat,Logistic Regression,LR,0.6,0.8079470198675497,0.4727272727272727,N
9779928,6,existential_threat,Random Forest,RF,0.6,0.8079470198675497,0.4864864864864865,N
9779928,6,existential_threat,Logistic Regression,LR,0.6,0.7615894039735099,0.0,Y
9779928,6,existential_threat,Random Forest,RF,0.6,0.7615894039735099,0.18181818181818182,Y
9779928,6,existential_threat,Logistic Regression,LR,0.7,0.8352272727272727,0.5396825396825397,N
9779928,6,existential_threat,Random Forest,RF,0.7,0.8352272727272727,0.46153846153846156,N
9779928,6,existential_threat,Logistic Regression,LR,0.7,0.7840909090909091,0.05,Y
9779928,6,existential_threat,Random Forest,RF,0.7,0.7840909090909091,0.05263157894736842,Y
9779928,6,existential_threat,Logistic Regression,LR,0.8,0.845771144278607,0.41509433962264153,N
9779928,6,existential_threat,Random Forest,RF,0.8,0.845771144278607,0.32558139534883723,N
9779928,6,existential_threat,Logistic Regression,LR,0.8,0.7611940298507462,0.14285714285714285,Y
9779928,6,existential_threat,Random Forest,RF,0.8,0.7611940298507462,0.0,Y
9779928,6,existential_threat,Logistic Regression,LR,0.9,0.8141592920353983,0.2222222222222222,N
9779928,6,existential_threat,Random Forest,RF,0.9,0.8141592920353983,0.13953488372093023,N
9779928,6,existential_threat,Logistic Regression,LR,0.9,0.7920353982300885,0.0,Y
9779928,6,existential_threat,Random Forest,RF,0.9,0.7920353982300885,0.0,Y
402486460,7,id_target_gps,Logistic Regression,LR,0.1,0.8076923076923077,0.6153846153846154,N
402486460,7,id_target_gps,Random Forest,RF,0.1,0.8076923076923077,0.8,N
402486460,7,id_target_gps,Logistic Regression,LR,0.1,0.6923076923076923,0.2,Y
402486460,7,id_target_gps,Random Forest,RF,0.1,0.6923076923076923,0.0,Y
402486460,7,id_target_gps,Logistic Regression,LR,0.2,0.8235294117647058,0.5714285714285714,N
402486460,7,id_target_gps,Random Forest,RF,0.2,0.8235294117647058,0.6666666666666666,N
402486460,7,id_target_gps,Logistic Regression,LR,0.2,0.6666666666666666,0.0,Y
402486460,7,id_target_gps,Random Forest,RF,0.2,0.6666666666666666,0.125,Y
402486460,7,id_target_gps,Logistic Regression,LR,0.3,0.7631578947368421,0.5,N
402486460,7,id_target_gps,Random Forest,RF,0.3,0.7631578947368421,0.7428571428571429,N
402486460,7,id_target_gps,Logistic Regression,LR,0.3,0.7105263157894737,0.0,Y
402486460,7,id_target_gps,Random Forest,RF,0.3,0.7105263157894737,0.06896551724137931,Y
402486460,7,id_target_gps,Logistic Regression,LR,0.4,0.801980198019802,0.5454545454545454,N
402486460,7,id_target_gps,Random Forest,RF,0.4,0.801980198019802,0.7555555555555555,N
402486460,7,id_target_gps,Logistic Regression,LR,0.4,0.7029702970297029,0.25,Y
402486460,7,id_target_gps,Random Forest,RF,0.4,0.7029702970297029,0.09302325581395349,Y
402486460,7,id_target_gps,Logistic Regression,LR,0.5,0.8015873015873016,0.6031746031746031,N
402486460,7,id_target_gps,Random Forest,RF,0.5,0.8015873015873016,0.7241379310344828,N
402486460,7,id_target_gps,Logistic Regression,LR,0.5,0.6428571428571429,0.08163265306122448,Y
402486460,7,id_target_gps,Random Forest,RF,0.5,0.6428571428571429,0.12244897959183673,Y
402486460,7,id_target_gps,Logistic Regression,LR,0.6,0.7483443708609272,0.4864864864864865,N
402486460,7,id_target_gps,Random Forest,RF,0.6,0.7483443708609272,0.5633802816901409,N
402486460,7,id_target_gps,Logistic Regression,LR,0.6,0.6490066225165563,0.1016949152542373,Y
402486460,7,id_target_gps,Random Forest,RF,0.6,0.6490066225165563,0.07407407407407407,Y
402486460,7,id_target_gps,Logistic Regression,LR,0.7,0.7670454545454546,0.4383561643835616,N
402486460,7,id_target_gps,Random Forest,RF,0.7,0.7670454545454546,0.4057971014492754,N
402486460,7,id_target_gps,Logistic Regression,LR,0.7,0.6988636363636364,0.15873015873015872,Y
402486460,7,id_target_gps,Random Forest,RF,0.7,0.6988636363636364,0.13333333333333333,Y
402486460,7,id_target_gps,Logistic Regression,LR,0.8,0.7661691542288557,0.584070796460177,N
402486460,7,id_target_gps,Random Forest,RF,0.8,0.7661691542288557,0.48717948717948717,N
402486460,7,id_target_gps,Logistic Regression,LR,0.8,0.6965174129353234,0.2077922077922078,Y
402486460,7,id_target_gps,Random Forest,RF,0.8,0.6965174129353234,0.1794871794871795,Y
402486460,7,id_target_gps,Logistic Regression,LR,0.9,0.7831858407079646,0.4731182795698925,N
402486460,7,id_target_gps,Random Forest,RF,0.9,0.7831858407079646,0.5252525252525253,N
402486460,7,id_target_gps,Logistic Regression,LR,0.9,0.6238938053097345,0.2608695652173913,Y
402486460,7,id_target_gps,Random Forest,RF,0.9,0.6238938053097345,0.2616822429906542,Y
404724028,7,coercive_control,Logistic Regression,LR,0.1,0.8076923076923077,0.6153846153846154,N
404724028,7,coercive_control,Random Forest,RF,0.1,0.8076923076923077,0.8333333333333334,N
404724028,7,coercive_control,Logistic Regression,LR,0.1,0.7307692307692307,0.36363636363636365,Y
404724028,7,coercive_control,Random Forest,RF,0.1,0.7307692307692307,0.18181818181818182,Y
404724028,7,coercive_control,Logistic Regression,LR,0.2,0.7647058823529411,0.5,N
404724028,7,coercive_control,Random Forest,RF,0.2,0.7647058823529411,0.8461538461538461,N
404724028,7,coercive_control,Logistic Regression,LR,0.2,0.7450980392156863,0.3157894736842105,Y
404724028,7,coercive_control,Random Forest,RF,0.2,0.7450980392156863,0.2222222222222222,Y
404724028,7,coercive_control,Logistic Regression,LR,0.3,0.7631578947368421,0.6086956521739131,N
404724028,7,coercive_control,Random Forest,RF,0.3,0.7631578947368421,0.8095238095238095,N
404724028,7,coercive_control,Logistic Regression,LR,0.3,0.6710526315789473,0.1935483870967742,Y
404724028,7,coercive_control,Random Forest,RF,0.3,0.6710526315789473,0.20689655172413793,Y
404724028,7,coercive_control,Logistic Regression,LR,0.4,0.7920792079207921,0.5882352941176471,N
404724028,7,coercive_control,Random Forest,RF,0.4,0.7920792079207921,0.723404255319149,N
404724028,7,coercive_control,Logistic Regression,LR,0.4,0.693069306930693,0.20512820512820512,Y
404724028,7,coercive_control,Random Forest,RF,0.4,0.693069306930693,0.1951219512195122,Y
404724028,7,coercive_control,Logistic Regression,LR,0.5,0.7380952380952381,0.47619047619047616,N
404724028,7,coercive_control,Random Forest,RF,0.5,0.7380952380952381,0.676923076923077,N
404724028,7,coercive_control,Logistic Regression,LR,0.5,0.6746031746031746,0.32786885245901637,Y
404724028,7,coercive_control,Random Forest,RF,0.5,0.6746031746031746,0.08163265306122448,Y
404724028,7,coercive_control,Logistic Regression,LR,0.6,0.7947019867549668,0.6265060240963856,N
404724028,7,coercive_control,Random Forest,RF,0.6,0.7947019867549668,0.7848101265822784,N
404724028,7,coercive_control,Logistic Regression,LR,0.6,0.7086092715231788,0.37142857142857144,Y
404724028,7,coercive_control,Random Forest,RF,0.6,0.7086092715231788,0.36619718309859156,Y
404724028,7,coercive_control,Logistic Regression,LR,0.7,0.7670454545454546,0.5393258426966292,N
404724028,7,coercive_control,Random Forest,RF,0.7,0.7670454545454546,0.6052631578947368,N
404724028,7,coercive_control,Logistic Regression,LR,0.7,0.6420454545454546,0.2222222222222222,Y
404724028,7,coercive_control,Random Forest,RF,0.7,0.6420454545454546,0.26666666666666666,Y
404724028,7,coercive_control,Logistic Regression,LR,0.8,0.8059701492537313,0.6060606060606061,N
404724028,7,coercive_control,Random Forest,RF,0.8,0.8059701492537313,0.5531914893617021,N
404724028,7,coercive_control,Logistic Regression,LR,0.8,0.7263681592039801,0.42105263157894735,Y
404724028,7,coercive_control,Random Forest,RF,0.8,0.7263681592039801,0.2619047619047619,Y
404724028,7,coercive_control,Logistic Regression,LR,0.9,0.7433628318584071,0.546875,N
404724028,7,coercive_control,Random Forest,RF,0.9,0.7433628318584071,0.6428571428571429,N
404724028,7,coercive_control,Logistic Regression,LR,0.9,0.5796460176991151,0.1592920353982301,Y
404724028,7,coercive_control,Random Forest,RF,0.9,0.5796460176991151,0.10810810810810811,Y
407707452,7,existential_threat,Logistic Regression,LR,0.1,0.8846153846153846,0.5714285714285714,N
407707452,7,existential_threat,Random Forest,RF,0.1,0.8846153846153846,0.5714285714285714,N
407707452,7,existential_threat,Logistic Regression,LR,0.1,0.8076923076923077,0.0,Y
407707452,7,existential_threat,Random Forest,RF,0.1,0.8076923076923077,0.2857142857142857,Y
407707452,7,existential_threat,Logistic Regression,LR,0.2,0.8235294117647058,0.4,N
407707452,7,existential_threat,Random Forest,RF,0.2,0.8235294117647058,0.75,N
407707452,7,existential_threat,Logistic Regression,LR,0.2,0.7843137254901961,0.0,Y
407707452,7,existential_threat,Random Forest,RF,0.2,0.7843137254901961,0.0,Y
407707452,7,existential_threat,Logistic Regression,LR,0.3,0.8552631578947368,0.5925925925925926,N
407707452,7,existential_threat,Random Forest,RF,0.3,0.8552631578947368,0.4,N
407707452,7,existential_threat,Logistic Regression,LR,0.3,0.8157894736842105,0.0,Y
407707452,7,existential_threat,Random Forest,RF,0.3,0.8157894736842105,0.0,Y
407707452,7,existential_threat,Logistic Regression,LR,0.4,0.8415841584158416,0.4666666666666667,N
407707452,7,existential_threat,Random Forest,RF,0.4,0.8415841584158416,0.48,N
407707452,7,existential_threat,Logistic Regression,LR,0.4,0.801980198019802,0.0,Y
407707452,7,existential_threat,Random Forest,RF,0.4,0.801980198019802,0.0,Y
407707452,7,existential_threat,Logistic Regression,LR,0.5,0.8333333333333334,0.4878048780487805,N
407707452,7,existential_threat,Random Forest,RF,0.5,0.8333333333333334,0.6111111111111112,N
407707452,7,existential_threat,Logistic Regression,LR,0.5,0.7698412698412699,0.06451612903225806,Y
407707452,7,existential_threat,Random Forest,RF,0.5,0.7698412698412699,0.13793103448275862,Y
407707452,7,existential_threat,Logistic Regression,LR,0.6,0.8543046357615894,0.47619047619047616,N
407707452,7,existential_threat,Random Forest,RF,0.6,0.8543046357615894,0.5,N
407707452,7,existential_threat,Logistic Regression,LR,0.6,0.7483443708609272,0.0,Y
407707452,7,existential_threat,Random Forest,RF,0.6,0.7483443708609272,0.0,Y
407707452,7,existential_threat,Logistic Regression,LR,0.7,0.8238636363636364,0.5230769230769231,N
407707452,7,existential_threat,Random Forest,RF,0.7,0.8238636363636364,0.5098039215686274,N
407707452,7,existential_threat,Logistic Regression,LR,0.7,0.7784090909090909,0.04878048780487805,Y
407707452,7,existential_threat,Random Forest,RF,0.7,0.7784090909090909,0.05405405405405406,Y
407707452,7,existential_threat,Logistic Regression,LR,0.8,0.7810945273631841,0.3888888888888889,N
407707452,7,existential_threat,Random Forest,RF,0.8,0.7810945273631841,0.4166666666666667,N
407707452,7,existential_threat,Logistic Regression,LR,0.8,0.7611940298507462,0.1111111111111111,Y
407707452,7,existential_threat,Random Forest,RF,0.8,0.7611940298507462,0.0,Y
407707452,7,existential_threat,Logistic Regression,LR,0.9,0.8407079646017699,0.28,N
407707452,7,existential_threat,Random Forest,RF,0.9,0.8407079646017699,0.09523809523809523,N
407707452,7,existential_threat,Logistic Regression,LR,0.9,0.7035398230088495,0.12987012987012986,Y
407707452,7,existential_threat,Random Forest,RF,0.9,0.7035398230088495,0.0392156862745098,Y
800973376,8,id_target_gps,Logistic Regression,LR,0.1,0.8846153846153846,0.7272727272727273,N
800973376,8,id_target_gps,Random Forest,RF,0.1,0.8846153846153846,0.8333333333333334,N
800973376,8,id_target_gps,Logistic Regression,LR,0.1,0.7307692307692307,0.0,Y
800973376,8,id_target_gps,Random Forest,RF,0.1,0.7307692307692307,0.0,Y
800973376,8,id_target_gps,Logistic Regression,LR,0.2,0.803921568627451,0.6428571428571429,N
800973376,8,id_target_gps,Random Forest,RF,0.2,0.803921568627451,0.8461538461538461,N
800973376,8,id_target_gps,Logistic Regression,LR,0.2,0.6274509803921569,0.09523809523809523,Y
800973376,8,id_target_gps,Random Forest,RF,0.2,0.6274509803921569,0.10526315789473684,Y
800973376,8,id_target_gps,Logistic Regression,LR,0.3,0.8289473684210527,0.6666666666666666,N
800973376,8,id_target_gps,Random Forest,RF,0.3,0.8289473684210527,0.7567567567567568,N
800973376,8,id_target_gps,Logistic Regression,LR,0.3,0.6973684210526315,0.20689655172413793,Y
800973376,8,id_target_gps,Random Forest,RF,0.3,0.6973684210526315,0.27586206896551724,Y
800973376,8,id_target_gps,Logistic Regression,LR,0.4,0.8415841584158416,0.7241379310344828,N
800973376,8,id_target_gps,Random Forest,RF,0.4,0.8415841584158416,0.7450980392156863,N
800973376,8,id_target_gps,Logistic Regression,LR,0.4,0.7128712871287128,0.2926829268292683,Y
800973376,8,id_target_gps,Random Forest,RF,0.4,0.7128712871287128,0.1951219512195122,Y
800973376,8,id_target_gps,Logistic Regression,LR,0.5,0.8412698412698413,0.7142857142857143,N
800973376,8,id_target_gps,Random Forest,RF,0.5,0.8412698412698413,0.7540983606557377,N
800973376,8,id_target_gps,Logistic Regression,LR,0.5,0.6190476190476191,0.1111111111111111,Y
800973376,8,id_target_gps,Random Forest,RF,0.5,0.6190476190476191,0.08163265306122448,Y
800973376,8,id_target_gps,Logistic Regression,LR,0.6,0.8079470198675497,0.5671641791044776,N
800973376,8,id_target_gps,Random Forest,RF,0.6,0.8079470198675497,0.6229508196721312,N
800973376,8,id_target_gps,Logistic Regression,LR,0.6,0.6754966887417219,0.10909090909090909,Y
800973376,8,id_target_gps,Random Forest,RF,0.6,0.6754966887417219,0.12,Y
800973376,8,id_target_gps,Logistic Regression,LR,0.7,0.8465909090909091,0.6666666666666666,N
800973376,8,id_target_gps,Random Forest,RF,0.7,0.8465909090909091,0.6756756756756757,N
800973376,8,id_target_gps,Logistic Regression,LR,0.7,0.6988636363636364,0.208955223880597,Y
800973376,8,id_target_gps,Random Forest,RF,0.7,0.6988636363636364,0.18461538461538463,Y
800973376,8,id_target_gps,Logistic Regression,LR,0.8,0.7611940298507462,0.45454545454545453,N
800973376,8,id_target_gps,Random Forest,RF,0.8,0.7611940298507462,0.4383561643835616,N
800973376,8,id_target_gps,Logistic Regression,LR,0.8,0.6517412935323383,0.10256410256410256,Y
800973376,8,id_target_gps,Random Forest,RF,0.8,0.6517412935323383,0.14084507042253522,Y
800973376,8,id_target_gps,Logistic Regression,LR,0.9,0.7787610619469026,0.4897959183673469,N
800973376,8,id_target_gps,Random Forest,RF,0.9,0.7787610619469026,0.5319148936170213,N
800973376,8,id_target_gps,Logistic Regression,LR,0.9,0.6504424778761062,0.16842105263157894,Y
800973376,8,id_target_gps,Random Forest,RF,0.9,0.6504424778761062,0.13513513513513514,Y
803490640,8,coercive_control,Logistic Regression,LR,0.1,0.8076923076923077,0.4444444444444444,N
803490640,8,coercive_control,Random Forest,RF,0.1,0.8076923076923077,0.6,N
803490640,8,coercive_control,Logistic Regression,LR,0.1,0.5769230769230769,0.0,Y
803490640,8,coercive_control,Random Forest,RF,0.1,0.5769230769230769,0.0,Y
803490640,8,coercive_control,Logistic Regression,LR,0.2,0.8235294117647058,0.6086956521739131,N
803490640,8,coercive_control,Random Forest,RF,0.2,0.8235294117647058,0.8461538461538461,N
803490640,8,coercive_control,Logistic Regression,LR,0.2,0.6470588235294118,0.0,Y
803490640,8,coercive_control,Random Forest,RF,0.2,0.6470588235294118,0.0,Y
803490640,8,coercive_control,Logistic Regression,LR,0.3,0.8421052631578947,0.6666666666666666,N
803490640,8,coercive_control,Random Forest,RF,0.3,0.8421052631578947,0.8717948717948718,N
